.group,daynr,sex,age_group,daynr.sex,daynr.age_group,ethnicityg,ethnicity_wo,age2
5510,92,Female,"(25,50]",Female_92,"(25,50]_92",Other,Non-White,550
5511,92,Female,"(50,70]",Female_92,"(50,70]_92",White,White,551
5512,92,Female,"(50,70]",Female_92,"(50,70]_92",Asian,Non-White,551
5513,92,Female,"(50,70]",Female_92,"(50,70]_92",Black,Non-White,551
5514,92,Female,"(50,70]",Female_92,"(50,70]_92",Mixed,Non-White,551
5515,92,Female,"(50,70]",Female_92,"(50,70]_92",Other,Non-White,551
5516,92,Female,"(70, Inf]",Female_92,"(70, Inf]_92",White,White,552
5517,92,Female,"(70, Inf]",Female_92,"(70, Inf]_92",Asian,Non-White,552
5518,92,Female,"(70, Inf]",Female_92,"(70, Inf]_92",Black,Non-White,552
5519,92,Female,"(70, Inf]",Female_92,"(70, Inf]_92",Mixed,Non-White,552
5520,92,Female,"(70, Inf]",Female_92,"(70, Inf]_92",Other,Non-White,552
5521,93,Male,"(1,11]",Male_93,"(1,11]_93",White,White,553
5522,93,Male,"(1,11]",Male_93,"(1,11]_93",Asian,Non-White,553
5523,93,Male,"(1,11]",Male_93,"(1,11]_93",Black,Non-White,553
5524,93,Male,"(1,11]",Male_93,"(1,11]_93",Mixed,Non-White,553
5525,93,Male,"(1,11]",Male_93,"(1,11]_93",Other,Non-White,553
5526,93,Male,"(11,16]",Male_93,"(11,16]_93",White,White,554
5527,93,Male,"(11,16]",Male_93,"(11,16]_93",Asian,Non-White,554
5528,93,Male,"(11,16]",Male_93,"(11,16]_93",Black,Non-White,554
5529,93,Male,"(11,16]",Male_93,"(11,16]_93",Mixed,Non-White,554
5530,93,Male,"(11,16]",Male_93,"(11,16]_93",Other,Non-White,554
5531,93,Male,"(16,25]",Male_93,"(16,25]_93",White,White,555
5532,93,Male,"(16,25]",Male_93,"(16,25]_93",Asian,Non-White,555
5533,93,Male,"(16,25]",Male_93,"(16,25]_93",Black,Non-White,555
5534,93,Male,"(16,25]",Male_93,"(16,25]_93",Mixed,Non-White,555
5535,93,Male,"(16,25]",Male_93,"(16,25]_93",Other,Non-White,555
5536,93,Male,"(25,50]",Male_93,"(25,50]_93",White,White,556
5537,93,Male,"(25,50]",Male_93,"(25,50]_93",Asian,Non-White,556
5538,93,Male,"(25,50]",Male_93,"(25,50]_93",Black,Non-White,556
5539,93,Male,"(25,50]",Male_93,"(25,50]_93",Mixed,Non-White,556
5540,93,Male,"(25,50]",Male_93,"(25,50]_93",Other,Non-White,556
5541,93,Male,"(50,70]",Male_93,"(50,70]_93",White,White,557
5542,93,Male,"(50,70]",Male_93,"(50,70]_93",Asian,Non-White,557
5543,93,Male,"(50,70]",Male_93,"(50,70]_93",Black,Non-White,557
5544,93,Male,"(50,70]",Male_93,"(50,70]_93",Mixed,Non-White,557
5545,93,Male,"(50,70]",Male_93,"(50,70]_93",Other,Non-White,557
5546,93,Male,"(70, Inf]",Male_93,"(70, Inf]_93",White,White,558
5547,93,Male,"(70, Inf]",Male_93,"(70, Inf]_93",Asian,Non-White,558
5548,93,Male,"(70, Inf]",Male_93,"(70, Inf]_93",Black,Non-White,558
5549,93,Male,"(70, Inf]",Male_93,"(70, Inf]_93",Mixed,Non-White,558
5550,93,Male,"(70, Inf]",Male_93,"(70, Inf]_93",Other,Non-White,558
5551,93,Female,"(1,11]",Female_93,"(1,11]_93",White,White,553
5552,93,Female,"(1,11]",Female_93,"(1,11]_93",Asian,Non-White,553
5553,93,Female,"(1,11]",Female_93,"(1,11]_93",Black,Non-White,553
5554,93,Female,"(1,11]",Female_93,"(1,11]_93",Mixed,Non-White,553
5555,93,Female,"(1,11]",Female_93,"(1,11]_93",Other,Non-White,553
5556,93,Female,"(11,16]",Female_93,"(11,16]_93",White,White,554
5557,93,Female,"(11,16]",Female_93,"(11,16]_93",Asian,Non-White,554
5558,93,Female,"(11,16]",Female_93,"(11,16]_93",Black,Non-White,554
5559,93,Female,"(11,16]",Female_93,"(11,16]_93",Mixed,Non-White,554
5560,93,Female,"(11,16]",Female_93,"(11,16]_93",Other,Non-White,554
5561,93,Female,"(16,25]",Female_93,"(16,25]_93",White,White,555
5562,93,Female,"(16,25]",Female_93,"(16,25]_93",Asian,Non-White,555
5563,93,Female,"(16,25]",Female_93,"(16,25]_93",Black,Non-White,555
5564,93,Female,"(16,25]",Female_93,"(16,25]_93",Mixed,Non-White,555
5565,93,Female,"(16,25]",Female_93,"(16,25]_93",Other,Non-White,555
5566,93,Female,"(25,50]",Female_93,"(25,50]_93",White,White,556
5567,93,Female,"(25,50]",Female_93,"(25,50]_93",Asian,Non-White,556
5568,93,Female,"(25,50]",Female_93,"(25,50]_93",Black,Non-White,556
5569,93,Female,"(25,50]",Female_93,"(25,50]_93",Mixed,Non-White,556
5570,93,Female,"(25,50]",Female_93,"(25,50]_93",Other,Non-White,556
5571,93,Female,"(50,70]",Female_93,"(50,70]_93",White,White,557
5572,93,Female,"(50,70]",Female_93,"(50,70]_93",Asian,Non-White,557
5573,93,Female,"(50,70]",Female_93,"(50,70]_93",Black,Non-White,557
5574,93,Female,"(50,70]",Female_93,"(50,70]_93",Mixed,Non-White,557
5575,93,Female,"(50,70]",Female_93,"(50,70]_93",Other,Non-White,557
5576,93,Female,"(70, Inf]",Female_93,"(70, Inf]_93",White,White,558
